timestamp,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z
1728128835.4783874,1.1000726972306147,1.0009470979203723,0.31316972081192856,1.0100569990505253,0.9805267842880261,0.10450351469867361
1728128835.4945707,0.9712779887231552,0.996589476922631,0.3823546735562785,1.0100569494540435,0.9805268788056414,0.10450355002682893
1728128835.5132732,0.9400987253971398,0.9640455121856202,0.27424153373734106,1.010056899852334,0.9805269733211316,0.10450358535253358
1728128835.5341883,0.9932862690835044,0.9787767776694019,0.07740539627082074,1.010056844028928,0.9805269131783783,0.10450360434244892
1728128835.554566,1.0723476065005766,0.9270202384695331,0.1451797529483453,1.010056794438783,0.9805270077022439,0.10450363965428562
1728128835.5762682,1.0697853444007845,0.9048272555957771,0.2423216747436142,1.010056744837209,0.9805271022221037,0.1045036749696273
1728128835.5937066,1.0311847628705093,0.8467989464791812,0.17345945084153308,1.010056695230042,0.980527196740926,0.1045037102831904
1728128835.6123571,1.0386968993800199,1.0577944270588588,0.10853222669344231,1.0100566456310047,0.9805272912680078,0.10450374558706504
1728128835.6324053,0.9839127463181444,0.9741692962149192,0.04612356553513713,1.010056596023782,0.9805273857919811,0.10450378089065689
1728128835.6565878,0.9143088521257581,1.0463707854501063,0.09333076989708787,1.0100565464110107,0.9805274803147233,0.104503816192366
1728128835.673123,0.8590310189332185,1.004294960115007,0.18351353083689603,1.0100564968159829,0.9805275748880066,0.10450385147856771
1728128835.694167,1.020189834144605,0.9927393766017584,0.15894306796205457,1.010056447203087,0.9805276694161691,0.10450388677044994
1728128835.7112715,1.0599763082016898,0.9610978724812592,0.11373349799114797,1.0100563975847032,0.9805277639428542,0.10450392206031738
1728128835.7322886,0.9407293898420118,1.0795859464712967,0.15993319026323524,1.0100563479271396,0.9805278586754294,0.10450395747889003
1728128835.7540967,1.0091591941275762,1.0083265355706594,0.13523298881948786,1.010056298308571,0.9805279532079008,0.10450399275910449
1728128835.77304,0.9882281427362486,0.9861806208044523,0.04210779975935419,1.0100562486845646,0.9805280477385578,0.10450402803714608
1728128835.7914698,0.9682852574028264,0.9021086019644569,0.13280565808170625,1.0100561992504709,0.9805281412810739,0.10450406281847885
1728128835.8155003,1.0108663346615423,0.9821512910755491,-0.009063109885296017,1.010056149626061,0.980528235817867,0.104504098087168
1728128835.842372,1.0758108735477268,0.9614618936618677,0.046481444581407995,1.0100560999964234,0.980528330352537,0.1045041333534014
1728128835.8645973,0.9619595534827265,0.8907762769582679,0.019685830065097578,1.0100560441729625,0.9805282702104862,0.10450415234410952
1728128835.8789935,1.0583805015331291,0.9580804705470289,0.17361049545684715,1.0100559945526537,0.9805283647538677,0.10450418759649442
1728128835.9076045,0.9782234752810596,1.001222881431436,-0.010792315866418795,1.0100559449231357,0.9805284592929034,0.10450422285236939
1728128835.9302323,1.0252346941748753,0.9552626654351444,0.07039725921176393,1.0100558952880248,0.9805285538309036,0.10450425810646055
1728128835.9521267,0.9208315204179477,0.932438800282674,0.10479605082991908,1.010055845657354,0.9805286483777277,0.10450429335088283
1728128835.9674325,1.038888179457981,0.9371589166149972,0.09529777928281336,1.0100557960221719,0.980528742920875,0.1045043285950073
1728128835.9873707,1.0232443889113385,0.9160666939768712,0.15460775659114195,1.0100557463814417,0.980528837462793,0.10450436383724372
1728128836.005502,1.0979435052638487,1.0293287794173593,0.11177533779938996,1.0100556967533127,0.9805289320560446,0.10450439906399092
1728128836.0212486,1.1028944028065653,1.0144515929721112,0.11866800884745264,1.0100556471118456,0.9805290266034726,0.10450443429640503
1728128836.0431583,1.0639196267839228,0.9559655283098094,0.2454293773410557,1.0100555974654877,0.9805291211493314,0.10450446952679905
1728128836.0618863,0.9264941951849734,1.0348815579209139,0.07950807501127188,1.0100555477733522,0.980529215902097,0.10450450488591922
1728128836.0814204,0.8736673062773456,0.9317348698841926,0.0251454604072721,1.0100554981247434,0.9805293104540602,0.10450454010666488
1728128836.1018236,0.8939587970207002,0.9355238070532231,-0.1214727485045542,1.0100554484721007,0.9805294050039908,0.10450457532523243
1728128836.1240952,0.9075018292432446,1.0521234150720935,0.03779498640875581,1.0100553990027559,0.9805294985668136,0.10450461004709165
1728128836.144106,0.916644931846372,0.9750582380963165,0.2002094469560248,1.0100553493468374,0.9805295931233248,0.10450464525631126
1728128836.1639593,0.9767207416431485,1.0155341650978327,0.13045915226321628,1.0100552996870953,0.9805296876774944,0.10450468046306995
1728128836.181648,0.8112657122526565,0.9340632626177561,0.13237831888376062,1.0100552438635795,0.9805296275361468,0.10450469945457125
1728128836.202515,0.9305722162029968,0.8400949796391682,0.06996853752062357,1.0100551942079767,0.9805297220998281,0.10450473464750067
1728128836.2243013,1.0720434043056324,0.949928294164194,0.11540370975430259,1.010055144545483,0.9805298166588081,0.10450476984390547
1728128836.2432015,1.0364155741915444,0.9706907934642004,0.2664672022806456,1.0100550948788003,0.980529911216534,0.10450480503852132
1728128836.2649853,1.028697177533524,0.922586045247618,0.06105563044607504,1.0100550452128247,0.9805300057836549,0.10450484022348765
1728128836.2861643,0.9071092351477674,0.964829482118665,0.08441486262153157,1.0100549955432006,0.9805301003469723,0.10450487540814116
1728128836.3038025,0.9602365792751436,0.9382755674778885,0.0817547571500633,1.010054945869432,0.9805301949088419,0.10450491059090157
1728128836.3279583,0.8270039476433344,0.9248569685781182,0.23120436141499728,1.0100548962059877,0.9805302895223877,0.10450494575819078
1728128836.341283,1.0325341409630666,0.7996431579576405,0.16613863455279876,1.0100548465292092,0.980530384090118,0.10450498093113317
1728128836.3622448,1.1149379028292572,0.8383848101851339,0.07279980731536712,1.0100547968483466,0.9805304786561543,0.10450501610205042
1728128836.3845062,1.0663286080463583,1.023720699815944,0.10916892288541198,1.0100547471208814,0.9805305734292071,0.10450505140171472
1728128836.4041271,0.966466106390721,1.0632790465706967,0.15801952911962142,1.0100546974369506,0.98053066800147,0.10450508656298782
1728128836.4279041,1.066345026113406,1.1860908014989968,0.0823469119907873,1.0100546477489856,0.9805307625717021,0.1045051217220778
1728128836.4445581,0.8983814041770412,0.9771475179514484,0.1770838311615156,1.0100545982443339,0.9805308561548192,0.10450515638446002
1728128836.4633949,0.926444226642688,0.9282305530016005,0.16407417044435327,1.0100545485530827,0.9805309507316274,0.10450519153420623
1728128836.4866877,0.9491767334236645,0.9699350545777596,0.12452382126977588,1.0100544988580071,0.9805310453060961,0.10450522668148653
1728128836.50608,0.9736832331878399,1.126289774898889,0.147445425258014,1.0100544430344374,0.9805309851654522,0.10450524567378137
1728128836.527175,1.0755172788770144,0.9923237705128035,0.14177168978960863,1.0100543933434858,0.9805310797494202,0.10450528080725169
1728128836.5455024,1.0401397564238728,0.8356846505254685,0.08020563270457826,1.0100543436456484,0.9805311743286949,0.10450531594418243
1728128836.5658994,0.9931807483800908,0.8710960102957678,0.07283775023192535,1.010054293943621,0.9805312689067174,0.10450535107931913
1728128836.5917246,0.9388238088401486,1.1554636259882431,0.10685056181159708,1.0100542442422857,0.9805313634941224,0.10450538620482576
1728128836.6122172,0.931909660615325,1.1385036773660018,0.11227666680066406,1.010054194537307,0.9805314580777317,0.10450542133000436
1728128836.6321795,1.022386215603949,1.0122958913069073,0.26608063261999104,1.0100541448281828,0.9805315526598953,0.10450545645328481
1728128836.6537008,1.0532566351619574,0.8777472298452156,0.18897265472413416,1.0100540951293682,0.9805316472937226,0.10450549156111216
1728128836.6686835,0.9733868848142169,1.0042451382219244,0.204466560803727,1.0100540454172242,0.9805317418817424,0.10450552667457878
1728128836.6908112,1.0364094528902865,0.954274635326816,0.1648515036016584,1.0100539957009955,0.9805318364680704,0.10450556178601526
1728128836.7120795,0.8871590027579528,0.9347356295669659,0.14224417932919073,1.0100539459381461,0.9805319312613978,0.10450559702621968
1728128836.728476,0.8752945735205123,1.0322934184417583,0.11262097182734485,1.0100538962188388,0.9805320258539476,0.10450563212801621
1728128836.7492158,1.0124999918832898,1.0278431516237743,0.057297036149827896,1.0100538464954958,0.9805321204444688,0.10450566722762458
1728128836.769507,1.1444234320373758,0.9659405667173137,0.05652184563738078,1.0100537969554835,0.9805322140478671,0.10450570183052574
1728128836.7925773,0.9660160455374673,0.9541886496874223,-0.04542027088579486,1.010053747228845,0.9805323086449595,0.10450573692079453
1728128836.8140814,0.9554636471527264,1.05198568450939,0.18862131198864507,1.0100536974983807,0.9805324032397147,0.10450577200859239
1728128836.8329449,1.0588871005604414,1.0703797961301915,0.10060888387810882,1.0100536416747576,0.9805323430997753,0.10450579100168116
1728128836.8561084,0.9848136889531636,0.978971885026796,0.150834375560887,1.0100535919484026,0.9805324377040173,0.10450582607568834
1728128836.8748763,0.8754880042079122,0.9855108197517568,0.04354022929234923,1.010053542215167,0.9805325323035737,0.10450586115314098
1728128836.895327,0.9615046221837644,0.9694382621259199,0.033029579028095606,1.0100534924777405,0.9805326269018801,0.1045058962287945
1728128836.9142458,0.932222038893024,1.0866837086985708,0.020639685409629904,1.0100534427409906,0.9805327215095565,0.1045059312948374
1728128836.92938,0.9523315171258057,1.0010435511914169,0.12753307913473583,1.0100533930006024,0.9805328161134451,0.10450596636053705
1728128836.947965,0.9900988825069783,1.0127352300265773,0.02708906599096743,1.010053343256068,0.9805329107158901,0.10450600142433353
1728128836.9695225,1.0262407202453587,1.0624362586031162,0.14272267145587908,1.0100532935218285,0.9805330053699858,0.10450603647269498
1728128836.989043,0.987730060734378,1.0208864688064052,0.04935260368696501,1.0100532437742642,0.9805330999782821,0.10450607152668184
1728128837.006524,1.0232275243824147,1.009971998397559,0.24150625937727518,1.0100531940226143,0.9805331945848887,0.10450610657863353
1728128837.0262008,0.8982316402539018,0.962916384139155,0.18583039012880057,1.0100531442243257,0.9805332893984782,0.10450614175937406
1728128837.0448775,1.0412050586939279,0.8882022594248131,0.1310447904546894,1.0100530944695874,0.9805333840113021,0.10450617680168997
1728128837.06604,1.048455491868473,0.9772799749144333,0.23185922164460093,1.0100530447108127,0.9805334786220994,0.10450621184181275
1728128837.0874603,0.9124744765383667,0.9356027348375556,0.12611976044677398,1.0100529951353843,0.980533572245766,0.1045062463852288
1728128837.10565,0.9905498573965711,0.9352894478646473,0.06910418522521336,1.0100529453733034,0.9805336668631301,0.10450628141601617
1728128837.1284513,0.8924140507110088,1.0308497073117031,0.0893591547465179,1.0100528956073962,0.9805337614781588,0.10450631644432763
1728128837.1511803,0.9574502904968851,1.18248048785009,-0.032787389547776186,1.01005283978372,0.9805337013389244,0.10450633543821068
1728128837.1723402,0.8874826191562799,1.1151834008183121,0.05226263386376348,1.0100527900219065,0.9805337959634275,0.10450637045275075
1728128837.189148,1.10880663531065,0.9715941660672406,0.2109186159563081,1.0100527402532171,0.9805338905832529,0.10450640547072128
1728128837.2083664,1.0769205625123413,0.9071404842952586,0.03586183080951014,1.0100526904803366,0.9805339852018305,0.10450644048688763
1728128837.2276368,1.082288140957038,0.9329239169871957,0.2001356970976292,1.0100526407081174,0.9805340798297654,0.10450647549346281
1728128837.2470164,1.0634684420686966,0.9735187146509252,0.0423375139850532,1.0100525909322653,0.9805341744539205,0.10450651049967954
1728128837.271003,0.9089721119969314,1.1079336919870602,0.208232829454374,1.010052541152266,0.9805342690766341,0.10450654550398805
1728128837.2931507,0.9098232834396214,1.062573781972905,0.0926231187158623,1.0100524913825468,0.9805343637509856,0.10450658049287963
1728128837.3120513,1.0097274210416822,1.0146998156721272,0.06789786532728376,1.0100524415995078,0.980534458379546,0.10450661548738277
1728128837.335751,0.9419342076242102,0.9681821083573984,0.007350737408624457,1.0100523918123818,0.9805345530064186,0.10450665047984567
1728128837.3546228,1.0044929347885305,1.057388216605484,0.06074557322578564,1.0100523419785994,0.9805346478402571,0.10450668560111834
1728128837.3695583,1.0013328563847022,0.9887843530426969,0.01035912564323234,1.010052292188375,0.9805347424733424,0.10450672058394968
1728128837.3914373,1.0300666585355793,0.918460899553818,0.11975796436730926,1.0100522423941132,0.9805348371044031,0.10450675556458287
1728128837.4041724,1.0499507979556402,0.802687049286784,0.11873983020199115,1.0100521927832142,0.9805349307483258,0.10450679004850988
1728128837.4233177,1.1497260838120988,0.8986043519513054,0.1359457770769749,1.0100521429856366,0.9805350253859484,0.10450682501981183
1728128837.442305,1.062126107332755,0.9715896846605949,-0.021862197622610824,1.0100520931842318,0.9805351200212379,0.10450685998863288
1728128837.4626858,1.0181941768168528,0.8869029078343449,-0.056640470860019554,1.0100520373605035,0.9805350598827091,0.10450687898331062
1728128837.4820244,1.1090571772256366,1.050937363487944,-0.030796963774047167,1.0100519875631773,0.9805351545274607,0.10450691393837959
1728128837.5042262,1.101664464763795,0.9060865922771258,0.012650145941929668,1.0100519377589803,0.9805352491675424,0.10450694889686404
1728128837.5208635,0.9995160490533979,1.002153624096404,0.1557768921983847,1.0100518879505909,0.9805353438063783,0.10450698385353929
1728128837.542125,1.035253116962286,0.8468763244410716,0.10148317803888504,1.0100518381428474,0.9805354384545589,0.10450701880064278
1728128837.5607736,1.0222063411693723,1.0146190554188403,0.030584367436731763,1.0100517883314761,0.9805355330989678,0.10450705374737265
1728128837.580404,1.012401183892653,1.0587659102286355,0.2390757072548076,1.0100517385159569,0.980535627741937,0.1045070886921892
1728128837.599683,1.0015166042917267,0.8839924849636038,0.21773198068374708,1.010051688710703,0.9805357224365313,0.10450712362160694
1728128837.623144,0.9838412297747318,0.8725583909122024,0.13346955069167632,1.010051638892134,0.9805358170853429,0.10450715855662236
1728128837.6443279,0.9420239655618646,0.887919236299295,0.15864320915440452,1.0100515890694775,0.9805359117324688,0.10450719348959253
1728128837.6638238,0.9370316888465099,0.8826160493181006,0.08227667892353377,1.0100515392001461,0.9805360065865436,0.10450722855139337
1728128837.685012,1.0092329325897123,0.8210229633398596,0.019662410788065188,1.010051489374381,0.9805361012398774,0.1045072634747362
1728128837.7044191,0.9381762708473611,0.8895468887046154,0.1928052409473337,1.0100514395445779,0.9805361958911888,0.10450729839587587
1728128837.725808,0.8765457864317426,0.8506269233168117,0.08068501982502096,1.0100513898981536,0.9805362895553545,0.10450733282030984
1728128837.744495,1.0742854748237216,0.8062387211388113,0.19180068125683736,1.0100513400650242,0.9805363842132231,0.10450736773212248
1728128837.7707024,0.9259775172296159,0.9627633475297749,0.20817541345237986,1.0100512902280667,0.9805364788687606,0.10450740264144918
1728128837.791363,0.9458208113749164,0.985050971800134,0.13721557085610084,1.0100512344042862,0.980536418730938,0.10450742163692198
1728128837.8151178,0.9927157667020104,1.0449841566244782,0.11154158552492527,1.0100511845713922,0.9805365133959251,0.1045074565325159
1728128837.8294477,0.9303886623874192,1.1679506775031634,0.10984153221339504,1.0100511347316328,0.9805366080562502,0.10450749143151036
1728128837.8484037,0.9357006517317377,1.1542347563289626,0.12891118556502046,1.01005108488768,0.9805367027153317,0.10450752632869054
1728128837.8662004,0.8369932737110445,1.0271500255238863,0.1348774840954925,1.0100510350443577,0.9805367973837451,0.1045075612163184
1728128837.8880823,0.9684312447202906,1.11737808211569,0.11642117210230085,1.0100509851974127,0.980536892048395,0.10450759610355746
1728128837.9128177,1.0678531582551833,0.9815365657987194,0.1837720603813874,1.0100509353463192,0.9805369867116073,0.10450763098887816
1728128837.932064,1.0478194338769582,0.9418517923737824,0.2220032290873346,1.0100508855054762,0.9805370814264318,0.10450766585881814
1728128837.9532044,0.9474199222854843,0.8679324872138674,0.0909336769828161,1.0100508356513227,0.9805371760954816,0.10450770073434196
1728128837.9715948,0.9590163042008722,0.9563302884384711,0.11658696218541265,1.010050785793081,0.9805372707628479,0.10450773560781546
1728128837.996605,0.9139472430266304,0.9710663128203516,0.07058588799524651,1.010050735888146,0.9805373656371461,0.10450777061014056
1728128838.014404,0.995659289697856,0.9373073103186397,0.03363116799058619,1.0100506860267855,0.9805374603107156,0.10450780547399095
1728128838.0352623,1.0191583805888544,0.8736774236767557,-0.04492951356180723,1.0100506361613857,0.9805375549822647,0.10450784033563318
1728128838.057362,0.9639528750131892,0.9757057406185947,0.09177256983215339,1.0100505864793812,0.9805376486666609,0.10450787470057019
1728128838.0710878,1.029632088995442,0.8979662333509949,0.1111896905196842,1.0100505366106456,0.9805377433447627,0.10450790955288956
1728128838.0961978,1.0181034987312547,0.8552854217691924,0.2677246189336275,1.0100504867380806,0.9805378380205356,0.10450794440271803
1728128838.1145716,0.9584706360111658,0.9484295094939316,0.1427311833983415,1.010050430914249,0.9805377778834198,0.10450796339898628
1728128838.1313632,1.0092029155283841,0.8994918679843745,0.10194627658626568,1.0100503810457322,0.9805378725686296,0.10450799823510128
1728128838.156105,1.0934243217006017,0.8777960964341495,0.0878820449951595,1.010050331170355,0.9805379672491855,0.10450803307460181
1728128838.178125,1.0361776203063242,1.0099956988070815,0.0508893835768633,1.010050281290784,0.9805380619284996,0.10450806791228301
1728128838.1968076,0.9245525310478575,0.8928502975010262,0.03017301628136224,1.0100502314118283,0.9805381566171331,0.10450810274043136
1728128838.210271,0.9354370205473788,0.9150301280845954,0.18301054736267083,1.0100501815292549,0.9805382513020109,0.1045081375681757
1728128838.2253513,0.9457874659968731,0.8849779461405258,0.05525658059968713,1.010050131642532,0.9805383459854533,0.10450817239399665
1728128838.249022,0.9718149266845035,1.0091844396122036,0.10086688650836523,1.0100500817660452,0.980538440720495,0.10450820720445494
1728128838.2650063,1.056170227105627,0.9859164918540705,0.11517268093643049,1.0100500318762524,0.9805385354097703,0.10450824202048324
